iso_code,date,vaccine_name,total_vaccinations
KOR,2021/8/22,Pfizer/BioNTech,18064950
KOR,2021/8/23,Johnson&Johnson,1172429
KOR,2021/8/23,Moderna,2452788
KOR,2021/8/23,Oxford/AstraZeneca,15078580
KOR,2021/8/23,Pfizer/BioNTech,18455690
KOR,2021/8/24,Johnson&Johnson,1181753
KOR,2021/8/24,Moderna,2463514
KOR,2021/8/24,Oxford/AstraZeneca,15654453
KOR,2021/8/24,Pfizer/BioNTech,18856156
KOR,2021/8/25,Johnson&Johnson,1193151
KOR,2021/8/25,Moderna,2473698
KOR,2021/8/25,Oxford/AstraZeneca,16106205
KOR,2021/8/25,Pfizer/BioNTech,19224257
KOR,2021/8/26,Johnson&Johnson,1202990
KOR,2021/8/26,Moderna,2484162
KOR,2021/8/26,Oxford/AstraZeneca,16498185
KOR,2021/8/26,Pfizer/BioNTech,19879187
KOR,2021/8/27,Johnson&Johnson,1210058
KOR,2021/8/27,Moderna,2495537
KOR,2021/8/27,Oxford/AstraZeneca,17004475
KOR,2021/8/27,Pfizer/BioNTech,20498527
KOR,2021/8/28,Johnson&Johnson,1216178
KOR,2021/8/28,Moderna,2500613
KOR,2021/8/28,Oxford/AstraZeneca,17244050
KOR,2021/8/28,Pfizer/BioNTech,20773338
KOR,2021/8/29,Johnson&Johnson,1218399
KOR,2021/8/29,Moderna,2500924
KOR,2021/8/29,Oxford/AstraZeneca,17257351
KOR,2021/8/29,Pfizer/BioNTech,20788240
KOR,2021/8/30,Johnson&Johnson,1228119
KOR,2021/8/30,Moderna,2519810
KOR,2021/8/30,Oxford/AstraZeneca,17778295
KOR,2021/8/30,Pfizer/BioNTech,21214486
KOR,2021/8/31,Johnson&Johnson,1243638
KOR,2021/8/31,Moderna,2537667
KOR,2021/8/31,Oxford/AstraZeneca,18225633
KOR,2021/8/31,Pfizer/BioNTech,21493081
KOR,2021/9/1,Johnson&Johnson,1260803
KOR,2021/9/1,Moderna,2556402
KOR,2021/9/1,Oxford/AstraZeneca,18541417
KOR,2021/9/1,Pfizer/BioNTech,21835592
KOR,2021/9/2,Johnson&Johnson,1279023
KOR,2021/9/2,Moderna,2576767
KOR,2021/9/2,Oxford/AstraZeneca,18869246
KOR,2021/9/2,Pfizer/BioNTech,22135078
KOR,2021/9/3,Johnson&Johnson,1295800
KOR,2021/9/3,Moderna,2605952
KOR,2021/9/3,Oxford/AstraZeneca,19273332
KOR,2021/9/3,Pfizer/BioNTech,22598784
KOR,2021/9/4,Johnson&Johnson,1304813
KOR,2021/9/4,Moderna,2625525
KOR,2021/9/4,Oxford/AstraZeneca,19438903
KOR,2021/9/4,Pfizer/BioNTech,22775159
KOR,2021/9/5,Johnson&Johnson,1307406
KOR,2021/9/5,Moderna,2627370
KOR,2021/9/5,Oxford/AstraZeneca,19439319
KOR,2021/9/5,Pfizer/BioNTech,22785363
KOR,2021/9/6,Johnson&Johnson,1316695
KOR,2021/9/6,Moderna,2948457
KOR,2021/9/6,Oxford/AstraZeneca,19453294
KOR,2021/9/6,Pfizer/BioNTech,23808651
KOR,2021/9/7,Johnson&Johnson,1328308
KOR,2021/9/7,Moderna,3128893
KOR,2021/9/7,Oxford/AstraZeneca,19466433
KOR,2021/9/7,Pfizer/BioNTech,24586876
KOR,2021/9/8,Johnson&Johnson,1340528
KOR,2021/9/8,Moderna,3253902
KOR,2021/9/8,Oxford/AstraZeneca,19475452
KOR,2021/9/8,Pfizer/BioNTech,25121333
KOR,2021/9/9,Johnson&Johnson,1352118
KOR,2021/9/9,Moderna,3384432
KOR,2021/9/9,Oxford/AstraZeneca,19483700
KOR,2021/9/9,Pfizer/BioNTech,25691472
KOR,2021/9/10,Johnson&Johnson,1362876
KOR,2021/9/10,Moderna,3596274
KOR,2021/9/10,Oxford/AstraZeneca,19493345
KOR,2021/9/10,Pfizer/BioNTech,26519062
KOR,2021/9/11,Johnson&Johnson,1372647
KOR,2021/9/11,Moderna,3718271
KOR,2021/9/11,Oxford/AstraZeneca,19495772
KOR,2021/9/11,Pfizer/BioNTech,26916461
KOR,2021/9/12,Johnson&Johnson,1375606
KOR,2021/9/12,Moderna,3728140
KOR,2021/9/12,Oxford/AstraZeneca,19496224
KOR,2021/9/12,Pfizer/BioNTech,26948614
KOR,2021/9/13,Johnson&Johnson,1382893
KOR,2021/9/13,Moderna,4129504
KOR,2021/9/13,Oxford/AstraZeneca,19498865
KOR,2021/9/13,Pfizer/BioNTech,27779861
KOR,2021/9/14,Johnson&Johnson,1393128
KOR,2021/9/14,Moderna,4393136
KOR,2021/9/14,Oxford/AstraZeneca,19501611
KOR,2021/9/14,Pfizer/BioNTech,28319263
KOR,2021/9/15,Johnson&Johnson,1403207
KOR,2021/9/15,Moderna,4555064
KOR,2021/9/15,Oxford/AstraZeneca,19503970
KOR,2021/9/15,Pfizer/BioNTech,28950047
KOR,2021/9/16,Johnson&Johnson,1413117
KOR,2021/9/16,Moderna,4744361
KOR,2021/9/16,Oxford/AstraZeneca,19506441
KOR,2021/9/16,Pfizer/BioNTech,29482405
KOR,2021/9/17,Johnson&Johnson,1424790
KOR,2021/9/17,Moderna,5102369
KOR,2021/9/17,Oxford/AstraZeneca,19510462
KOR,2021/9/17,Pfizer/BioNTech,30202635
KOR,2021/9/18,Johnson&Johnson,1429692
KOR,2021/9/18,Moderna,5334845
KOR,2021/9/18,Oxford/AstraZeneca,19511455
KOR,2021/9/18,Pfizer/BioNTech,30542537
KOR,2021/9/19,Johnson&Johnson,1429900
KOR,2021/9/19,Moderna,5346787
KOR,2021/9/19,Oxford/AstraZeneca,19511681
KOR,2021/9/19,Pfizer/BioNTech,30577882
KOR,2021/9/20,Johnson&Johnson,1429951
KOR,2021/9/20,Moderna,5368089
KOR,2021/9/20,Oxford/AstraZeneca,19511998
KOR,2021/9/20,Pfizer/BioNTech,30601187
KOR,2021/9/21,Johnson&Johnson,1429971
KOR,2021/9/21,Moderna,5372686
KOR,2021/9/21,Oxford/AstraZeneca,19512304
KOR,2021/9/21,Pfizer/BioNTech,30608246
KOR,2021/9/22,Johnson&Johnson,1430110
KOR,2021/9/22,Moderna,5390857
KOR,2021/9/22,Oxford/AstraZeneca,19512639
KOR,2021/9/22,Pfizer/BioNTech,30634068
KOR,2021/9/23,Johnson&Johnson,1435045
KOR,2021/9/23,Moderna,5763270
KOR,2021/9/23,Oxford/AstraZeneca,19515215
KOR,2021/9/23,Pfizer/BioNTech,31187627
KOR,2021/9/24,Johnson&Johnson,1439581
KOR,2021/9/24,Moderna,6161981
KOR,2021/9/24,Oxford/AstraZeneca,19518398
KOR,2021/9/24,Pfizer/BioNTech,31808748
KOR,2021/9/25,Johnson&Johnson,1440496
KOR,2021/9/25,Moderna,6374778
KOR,2021/9/25,Oxford/AstraZeneca,19519166
KOR,2021/9/25,Pfizer/BioNTech,32122724
KOR,2021/9/26,Johnson&Johnson,1441248
KOR,2021/9/26,Moderna,6389879
KOR,2021/9/26,Oxford/AstraZeneca,19519324
KOR,2021/9/26,Pfizer/BioNTech,32156941
KOR,2021/9/27,Johnson&Johnson,1445086
KOR,2021/9/27,Moderna,6869665
KOR,2021/9/27,Oxford/AstraZeneca,19521499
KOR,2021/9/27,Pfizer/BioNTech,32795592
KOR,2021/9/28,Johnson&Johnson,1448486
KOR,2021/9/28,Moderna,7227650
KOR,2021/9/28,Oxford/AstraZeneca,19524746
KOR,2021/9/28,Pfizer/BioNTech,33374724
KOR,2021/9/29,Johnson&Johnson,1452812
KOR,2021/9/29,Moderna,7491470
KOR,2021/9/29,Oxford/AstraZeneca,19528559
KOR,2021/9/29,Pfizer/BioNTech,33856298
KOR,2021/9/30,Johnson&Johnson,1456392
KOR,2021/9/30,Moderna,7810418
KOR,2021/9/30,Oxford/AstraZeneca,19542851
KOR,2021/9/30,Pfizer/BioNTech,34401885
KOR,2021/10/1,Johnson&Johnson,1459063
KOR,2021/10/1,Moderna,8155862
KOR,2021/10/1,Oxford/AstraZeneca,19579016
KOR,2021/10/1,Pfizer/BioNTech,35112303
KOR,2021/10/2,Johnson&Johnson,1461008
KOR,2021/10/2,Moderna,8346360
KOR,2021/10/2,Oxford/AstraZeneca,19581735
KOR,2021/10/2,Pfizer/BioNTech,35447164
KOR,2021/10/3,Johnson&Johnson,1461104
KOR,2021/10/3,Moderna,8357273
KOR,2021/10/3,Oxford/AstraZeneca,19581945
KOR,2021/10/3,Pfizer/BioNTech,35473088
KOR,2021/10/4,Johnson&Johnson,1461353
KOR,2021/10/4,Moderna,8385073
KOR,2021/10/4,Oxford/AstraZeneca,19601825
KOR,2021/10/4,Pfizer/BioNTech,35660934
KOR,2021/10/5,Johnson&Johnson,1464151
KOR,2021/10/5,Moderna,8443607
KOR,2021/10/5,Oxford/AstraZeneca,19656063
KOR,2021/10/5,Pfizer/BioNTech,36352455
KOR,2021/10/6,Johnson&Johnson,1466971
KOR,2021/10/6,Moderna,8488209
KOR,2021/10/6,Oxford/AstraZeneca,19688528
KOR,2021/10/6,Pfizer/BioNTech,36816875
KOR,2021/10/7,Johnson&Johnson,1469441
KOR,2021/10/7,Moderna,8536956
KOR,2021/10/7,Oxford/AstraZeneca,19725571
KOR,2021/10/7,Pfizer/BioNTech,37472755
KOR,2021/10/8,Johnson&Johnson,1471668
KOR,2021/10/8,Moderna,8636081
KOR,2021/10/8,Oxford/AstraZeneca,19776739
KOR,2021/10/8,Pfizer/BioNTech,38460967
KOR,2021/10/9,Johnson&Johnson,1472099
KOR,2021/10/9,Moderna,8655091
KOR,2021/10/9,Oxford/AstraZeneca,19780209
KOR,2021/10/9,Pfizer/BioNTech,38553020
KOR,2021/10/10,Johnson&Johnson,1472389
KOR,2021/10/10,Moderna,8658863
KOR,2021/10/10,Oxford/AstraZeneca,19781556
KOR,2021/10/10,Pfizer/BioNTech,38568649
KOR,2021/10/11,Johnson&Johnson,1472548
KOR,2021/10/11,Moderna,8803729
KOR,2021/10/11,Oxford/AstraZeneca,19788785
KOR,2021/10/11,Pfizer/BioNTech,38675989
KOR,2021/10/12,Johnson&Johnson,1474595
KOR,2021/10/12,Moderna,8999415
KOR,2021/10/12,Oxford/AstraZeneca,19814374
KOR,2021/10/12,Pfizer/BioNTech,39156806
KOR,2021/10/13,Johnson&Johnson,1476660
KOR,2021/10/13,Moderna,9114007
KOR,2021/10/13,Oxford/AstraZeneca,19836626
KOR,2021/10/13,Pfizer/BioNTech,39484231
KOR,2021/10/14,Johnson&Johnson,1478129
KOR,2021/10/14,Moderna,9235929
KOR,2021/10/14,Oxford/AstraZeneca,19856663
KOR,2021/10/14,Pfizer/BioNTech,39851606
KOR,2021/10/15,Johnson&Johnson,1480196
KOR,2021/10/15,Moderna,9473402
KOR,2021/10/15,Oxford/AstraZeneca,19883531
KOR,2021/10/15,Pfizer/BioNTech,40393149
KOR,2021/10/16,Johnson&Johnson,1481029
KOR,2021/10/16,Moderna,9630993
KOR,2021/10/16,Oxford/AstraZeneca,19894069
KOR,2021/10/16,Pfizer/BioNTech,40643041
KOR,2021/10/17,Johnson&Johnson,1481530
KOR,2021/10/17,Moderna,9636877
KOR,2021/10/17,Oxford/AstraZeneca,19894336
KOR,2021/10/17,Pfizer/BioNTech,40657907
KOR,2021/10/18,Johnson&Johnson,1482845
KOR,2021/10/18,Moderna,9864151
KOR,2021/10/18,Oxford/AstraZeneca,19909058
KOR,2021/10/18,Pfizer/BioNTech,41115375
KOR,2021/10/19,Johnson&Johnson,1484051
KOR,2021/10/19,Moderna,10009786
KOR,2021/10/19,Oxford/AstraZeneca,19924231
KOR,2021/10/19,Pfizer/BioNTech,41436139
KOR,2021/10/20,Johnson&Johnson,1485398
KOR,2021/10/20,Moderna,10103114
KOR,2021/10/20,Oxford/AstraZeneca,19948044
KOR,2021/10/20,Pfizer/BioNTech,41709075
KOR,2021/10/21,Johnson&Johnson,1486370
KOR,2021/10/21,Moderna,10241849
KOR,2021/10/21,Oxford/AstraZeneca,19956540
KOR,2021/10/21,Pfizer/BioNTech,42028363
KOR,2021/10/22,Johnson&Johnson,1487889
KOR,2021/10/22,Moderna,10492322
KOR,2021/10/22,Oxford/AstraZeneca,19966235
KOR,2021/10/22,Pfizer/BioNTech,42465249
KOR,2021/10/23,Johnson&Johnson,1488397
KOR,2021/10/23,Moderna,10644496
KOR,2021/10/23,Oxford/AstraZeneca,19969072
KOR,2021/10/23,Pfizer/BioNTech,42695104
KOR,2021/10/24,Johnson&Johnson,1488931
KOR,2021/10/24,Moderna,10651427
KOR,2021/10/24,Oxford/AstraZeneca,19969210
KOR,2021/10/24,Pfizer/BioNTech,42708043
KOR,2021/10/25,Johnson&Johnson,1490152
KOR,2021/10/25,Moderna,10864422
KOR,2021/10/25,Oxford/AstraZeneca,19975510
KOR,2021/10/25,Pfizer/BioNTech,42997938
KOR,2021/10/26,Johnson&Johnson,1491434
KOR,2021/10/26,Moderna,11001585
KOR,2021/10/26,Oxford/AstraZeneca,19982488
KOR,2021/10/26,Pfizer/BioNTech,43173607
KOR,2021/10/27,Johnson&Johnson,1492484
KOR,2021/10/27,Moderna,11130319
KOR,2021/10/27,Oxford/AstraZeneca,19988863
KOR,2021/10/27,Pfizer/BioNTech,43372677
KOR,2021/10/28,Johnson&Johnson,1493515
KOR,2021/10/28,Moderna,11459107
KOR,2021/10/28,Oxford/AstraZeneca,19995739
KOR,2021/10/28,Pfizer/BioNTech,43721558
KOR,2021/10/29,Johnson&Johnson,1494916
KOR,2021/10/29,Moderna,11846013
KOR,2021/10/29,Oxford/AstraZeneca,20003951
KOR,2021/10/29,Pfizer/BioNTech,44086186
KOR,2021/10/30,Johnson&Johnson,1495429
KOR,2021/10/30,Moderna,12058704
KOR,2021/10/30,Oxford/AstraZeneca,20005638
KOR,2021/10/30,Pfizer/BioNTech,44266019
KOR,2021/10/31,Johnson&Johnson,1495709
KOR,2021/10/31,Moderna,12070021
KOR,2021/10/31,Oxford/AstraZeneca,20005737
KOR,2021/10/31,Pfizer/BioNTech,44278549
KOR,2021/11/1,Johnson&Johnson,1496298
KOR,2021/11/1,Moderna,12146834
KOR,2021/11/1,Oxford/AstraZeneca,20007637
KOR,2021/11/1,Pfizer/BioNTech,44401372
KOR,2021/11/2,Johnson&Johnson,1496758
KOR,2021/11/2,Moderna,12204329
KOR,2021/11/2,Oxford/AstraZeneca,20009686
KOR,2021/11/2,Pfizer/BioNTech,44471262
KOR,2021/11/3,Johnson&Johnson,1497426
KOR,2021/11/3,Moderna,12250942
KOR,2021/11/3,Oxford/AstraZeneca,20011400
KOR,2021/11/3,Pfizer/BioNTech,44562965
KOR,2021/11/4,Johnson&Johnson,1498188
KOR,2021/11/4,Moderna,12325648
KOR,2021/11/4,Oxford/AstraZeneca,20012943
KOR,2021/11/4,Pfizer/BioNTech,44670417
KOR,2021/11/5,Johnson&Johnson,1498840
KOR,2021/11/5,Moderna,12424266
KOR,2021/11/5,Oxford/AstraZeneca,20015405
KOR,2021/11/5,Pfizer/BioNTech,44802369
KOR,2021/11/6,Johnson&Johnson,1499028
KOR,2021/11/6,Moderna,12462040
KOR,2021/11/6,Oxford/AstraZeneca,20015842
KOR,2021/11/6,Pfizer/BioNTech,44872513
KOR,2021/11/7,Johnson&Johnson,1499137
KOR,2021/11/7,Moderna,12464886
KOR,2021/11/7,Oxford/AstraZeneca,20015918
KOR,2021/11/7,Pfizer/BioNTech,44876141
KOR,2021/11/8,Johnson&Johnson,1499816
KOR,2021/11/8,Moderna,12566555
KOR,2021/11/8,Oxford/AstraZeneca,20016978
KOR,2021/11/8,Pfizer/BioNTech,45052771
KOR,2021/11/9,Johnson&Johnson,1500251
KOR,2021/11/9,Moderna,12661116
KOR,2021/11/9,Oxford/AstraZeneca,20018031
KOR,2021/11/9,Pfizer/BioNTech,45128085
KOR,2021/11/10,Johnson&Johnson,1500777
KOR,2021/11/10,Moderna,12712554
KOR,2021/11/10,Oxford/AstraZeneca,20019083
KOR,2021/11/10,Pfizer/BioNTech,45250814
KOR,2021/11/11,Johnson&Johnson,1501227
KOR,2021/11/11,Moderna,12768398
KOR,2021/11/11,Oxford/AstraZeneca,20020074
KOR,2021/11/11,Pfizer/BioNTech,45366389
KOR,2021/11/12,Johnson&Johnson,1501755
KOR,2021/11/12,Moderna,12855656
KOR,2021/11/12,Oxford/AstraZeneca,20021503
KOR,2021/11/12,Pfizer/BioNTech,45504923
KOR,2021/11/13,Johnson&Johnson,1501894
KOR,2021/11/13,Moderna,12913532
KOR,2021/11/13,Oxford/AstraZeneca,20021751
KOR,2021/11/13,Pfizer/BioNTech,45603318
KOR,2021/11/14,Johnson&Johnson,1501943
KOR,2021/11/14,Moderna,12915048
KOR,2021/11/14,Oxford/AstraZeneca,20021789
KOR,2021/11/14,Pfizer/BioNTech,45607450
KOR,2021/11/15,Johnson&Johnson,1502285
KOR,2021/11/15,Moderna,12945401
KOR,2021/11/15,Oxford/AstraZeneca,20022422
KOR,2021/11/15,Pfizer/BioNTech,45727122
KOR,2021/11/16,Johnson&Johnson,1502726
KOR,2021/11/16,Moderna,12965242
KOR,2021/11/16,Oxford/AstraZeneca,20023168
KOR,2021/11/16,Pfizer/BioNTech,45787337
KOR,2021/11/17,Johnson&Johnson,1503183
KOR,2021/11/17,Moderna,12980103
KOR,2021/11/17,Oxford/AstraZeneca,20023979
KOR,2021/11/17,Pfizer/BioNTech,45883492
KOR,2021/11/18,Johnson&Johnson,1503524
KOR,2021/11/18,Moderna,12991149
KOR,2021/11/18,Oxford/AstraZeneca,20024851
KOR,2021/11/18,Pfizer/BioNTech,45976899
KOR,2021/11/19,Johnson&Johnson,1503935
KOR,2021/11/19,Moderna,13009258
KOR,2021/11/19,Oxford/AstraZeneca,20026061
KOR,2021/11/19,Pfizer/BioNTech,46084484
KOR,2021/11/20,Johnson&Johnson,1504035
KOR,2021/11/20,Moderna,13017339
KOR,2021/11/20,Oxford/AstraZeneca,20026211
KOR,2021/11/20,Pfizer/BioNTech,46142283
KOR,2021/11/21,Johnson&Johnson,1504089
KOR,2021/11/21,Moderna,13017715
KOR,2021/11/21,Oxford/AstraZeneca,20026256
KOR,2021/11/21,Pfizer/BioNTech,46145474
KOR,2021/11/22,Johnson&Johnson,1504375
KOR,2021/11/22,Moderna,13028745
KOR,2021/11/22,Oxford/AstraZeneca,20026747
KOR,2021/11/22,Pfizer/BioNTech,46271141
KOR,2021/11/23,Johnson&Johnson,1504684
KOR,2021/11/23,Moderna,13037597
KOR,2021/11/23,Oxford/AstraZeneca,20027205
KOR,2021/11/23,Pfizer/BioNTech,46333928
KOR,2021/11/24,Johnson&Johnson,1504997
KOR,2021/11/24,Moderna,13045231
KOR,2021/11/24,Oxford/AstraZeneca,20027781
KOR,2021/11/24,Pfizer/BioNTech,46433815
KOR,2021/11/25,Johnson&Johnson,1505266
KOR,2021/11/25,Moderna,13053571
KOR,2021/11/25,Oxford/AstraZeneca,20028410
KOR,2021/11/25,Pfizer/BioNTech,46540082
KOR,2021/11/26,Johnson&Johnson,1505574
KOR,2021/11/26,Moderna,13067267
KOR,2021/11/26,Oxford/AstraZeneca,20029438
KOR,2021/11/26,Pfizer/BioNTech,46668640
KOR,2021/11/27,Johnson&Johnson,1505645
KOR,2021/11/27,Moderna,13073176
KOR,2021/11/27,Oxford/AstraZeneca,20029587
KOR,2021/11/27,Pfizer/BioNTech,46741187
KOR,2021/11/28,Johnson&Johnson,1505687
KOR,2021/11/28,Moderna,13073449
KOR,2021/11/28,Oxford/AstraZeneca,20029670
KOR,2021/11/28,Pfizer/BioNTech,46743853
KOR,2021/11/29,Johnson&Johnson,1505890
KOR,2021/11/29,Moderna,13082480
KOR,2021/11/29,Oxford/AstraZeneca,20030253
KOR,2021/11/29,Pfizer/BioNTech,46871454
KOR,2021/11/30,Johnson&Johnson,1506189
KOR,2021/11/30,Moderna,13090742
KOR,2021/11/30,Oxford/AstraZeneca,20030958
KOR,2021/11/30,Pfizer/BioNTech,46932965
KOR,2021/12/1,Johnson&Johnson,1506387
KOR,2021/12/1,Moderna,13096968
KOR,2021/12/1,Oxford/AstraZeneca,20031561
KOR,2021/12/1,Pfizer/BioNTech,47015807
KOR,2021/12/2,Johnson&Johnson,1506560
KOR,2021/12/2,Moderna,13103526
KOR,2021/12/2,Oxford/AstraZeneca,20032032
KOR,2021/12/2,Pfizer/BioNTech,47092330
KOR,2021/12/3,Johnson&Johnson,1506868
KOR,2021/12/3,Moderna,13116087
KOR,2021/12/3,Oxford/AstraZeneca,20032427
KOR,2021/12/3,Pfizer/BioNTech,47204541
KOR,2021/12/4,Johnson&Johnson,1506930
KOR,2021/12/4,Moderna,13121665
KOR,2021/12/4,Oxford/AstraZeneca,20032464
KOR,2021/12/4,Pfizer/BioNTech,47273886
KOR,2021/12/5,Johnson&Johnson,1506964
KOR,2021/12/5,Moderna,13122072
KOR,2021/12/5,Oxford/AstraZeneca,20032481
KOR,2021/12/5,Pfizer/BioNTech,47277262
KOR,2021/12/6,Johnson&Johnson,1507230
KOR,2021/12/6,Moderna,13133845
KOR,2021/12/6,Oxford/AstraZeneca,20032596
KOR,2021/12/6,Pfizer/BioNTech,47383796
KOR,2021/12/7,Johnson&Johnson,1507473
KOR,2021/12/7,Moderna,13143762
KOR,2021/12/7,Oxford/AstraZeneca,20032718
KOR,2021/12/7,Pfizer/BioNTech,47453620
KOR,2021/12/8,Johnson&Johnson,1507798
KOR,2021/12/8,Moderna,13152796
KOR,2021/12/8,Oxford/AstraZeneca,20032834
KOR,2021/12/8,Pfizer/BioNTech,47541869
KOR,2021/12/9,Johnson&Johnson,1508139
KOR,2021/12/9,Moderna,13161596
KOR,2021/12/9,Oxford/AstraZeneca,20032983
KOR,2021/12/9,Pfizer/BioNTech,47633107
KOR,2021/12/10,Johnson&Johnson,1508535
KOR,2021/12/10,Moderna,13174598
KOR,2021/12/10,Oxford/AstraZeneca,20033215
KOR,2021/12/10,Pfizer/BioNTech,47746487
KOR,2021/12/11,Johnson&Johnson,1508600
KOR,2021/12/11,Moderna,13180027
KOR,2021/12/11,Oxford/AstraZeneca,20033255
KOR,2021/12/11,Pfizer/BioNTech,47801926
KOR,2021/12/12,Johnson&Johnson,1508601
KOR,2021/12/12,Moderna,13180434
KOR,2021/12/12,Oxford/AstraZeneca,20033269
KOR,2021/12/12,Pfizer/BioNTech,47805198
KOR,2021/12/13,Johnson&Johnson,1508959
KOR,2021/12/13,Moderna,13194367
KOR,2021/12/13,Oxford/AstraZeneca,20033449
KOR,2021/12/13,Pfizer/BioNTech,47930840
KOR,2021/12/14,Johnson&Johnson,1509218
KOR,2021/12/14,Moderna,13206070
KOR,2021/12/14,Oxford/AstraZeneca,20033534
KOR,2021/12/14,Pfizer/BioNTech,48017699
KOR,2021/12/15,Johnson&Johnson,1509563
KOR,2021/12/15,Moderna,13215231
KOR,2021/12/15,Oxford/AstraZeneca,20033666
KOR,2021/12/15,Pfizer/BioNTech,48153670
KOR,2021/12/16,Johnson&Johnson,1509913
KOR,2021/12/16,Moderna,13224720
KOR,2021/12/16,Oxford/AstraZeneca,20033817
KOR,2021/12/16,Pfizer/BioNTech,48303504
KOR,2021/12/17,Johnson&Johnson,1510337
KOR,2021/12/17,Moderna,13237766
KOR,2021/12/17,Oxford/AstraZeneca,20033990
KOR,2021/12/17,Pfizer/BioNTech,48477721
KOR,2021/12/18,Johnson&Johnson,1510420
KOR,2021/12/18,Moderna,13244099
KOR,2021/12/18,Oxford/AstraZeneca,20034029
KOR,2021/12/18,Pfizer/BioNTech,48581520
KOR,2021/12/19,Johnson&Johnson,1510426
KOR,2021/12/19,Moderna,13244547
KOR,2021/12/19,Oxford/AstraZeneca,20034037
KOR,2021/12/19,Pfizer/BioNTech,48588975
KOR,2021/12/20,Johnson&Johnson,1510729
KOR,2021/12/20,Moderna,13254726
KOR,2021/12/20,Oxford/AstraZeneca,20034129
KOR,2021/12/20,Pfizer/BioNTech,48753179
KOR,2021/12/21,Johnson&Johnson,1510983
KOR,2021/12/21,Moderna,13262121
KOR,2021/12/21,Oxford/AstraZeneca,20034191
KOR,2021/12/21,Pfizer/BioNTech,48857879
KOR,2021/12/22,Johnson&Johnson,1511122
KOR,2021/12/22,Moderna,13268410
KOR,2021/12/22,Oxford/AstraZeneca,20034332
KOR,2021/12/22,Pfizer/BioNTech,48980905
KOR,2021/12/23,Johnson&Johnson,1511222
KOR,2021/12/23,Moderna,13273773
KOR,2021/12/23,Oxford/AstraZeneca,20034498
KOR,2021/12/23,Pfizer/BioNTech,49089817
KOR,2021/12/24,Johnson&Johnson,1511308
KOR,2021/12/24,Moderna,13281437
KOR,2021/12/24,Oxford/AstraZeneca,20034573
KOR,2021/12/24,Pfizer/BioNTech,49204448
KOR,2021/12/25,Johnson&Johnson,1511310
KOR,2021/12/25,Moderna,13282254
KOR,2021/12/25,Oxford/AstraZeneca,20034578
KOR,2021/12/25,Pfizer/BioNTech,49218952
KOR,2021/12/26,Johnson&Johnson,1511311
KOR,2021/12/26,Moderna,13282432
KOR,2021/12/26,Oxford/AstraZeneca,20034582
KOR,2021/12/26,Pfizer/BioNTech,49224062
KOR,2021/12/27,Johnson&Johnson,1511408
KOR,2021/12/27,Moderna,13288699
KOR,2021/12/27,Oxford/AstraZeneca,20034688
KOR,2021/12/27,Pfizer/BioNTech,49358345
KOR,2021/12/28,Johnson&Johnson,1511491
KOR,2021/12/28,Moderna,13293774
KOR,2021/12/28,Oxford/AstraZeneca,20034759
KOR,2021/12/28,Pfizer/BioNTech,49442370
KOR,2021/12/29,Johnson&Johnson,1511586
KOR,2021/12/29,Moderna,13297590
KOR,2021/12/29,Oxford/AstraZeneca,20034825
KOR,2021/12/29,Pfizer/BioNTech,49533790
KOR,2021/12/30,Johnson&Johnson,1511697
KOR,2021/12/30,Moderna,13301685
KOR,2021/12/30,Oxford/AstraZeneca,20034894
KOR,2021/12/30,Pfizer/BioNTech,49622493
KOR,2021/12/31,Johnson&Johnson,1511821
KOR,2021/12/31,Moderna,13308696
KOR,2021/12/31,Oxford/AstraZeneca,20034934
KOR,2021/12/31,Pfizer/BioNTech,49727233
KOR,2022/1/1,Johnson&Johnson,1511828
KOR,2022/1/1,Moderna,13309455
KOR,2022/1/1,Oxford/AstraZeneca,20034937
KOR,2022/1/1,Pfizer/BioNTech,49735689
KOR,2022/1/2,Johnson&Johnson,1511832
KOR,2022/1/2,Moderna,13309783
KOR,2022/1/2,Oxford/AstraZeneca,20034940
KOR,2022/1/2,Pfizer/BioNTech,49739927
KOR,2022/1/3,Johnson&Johnson,1511971
KOR,2022/1/3,Moderna,13318490
KOR,2022/1/3,Oxford/AstraZeneca,20034954
KOR,2022/1/3,Pfizer/BioNTech,49850549
KOR,2022/1/4,Johnson&Johnson,1512076
KOR,2022/1/4,Moderna,13324882
KOR,2022/1/4,Oxford/AstraZeneca,20034975
KOR,2022/1/4,Pfizer/BioNTech,49925468
KOR,2022/1/5,Johnson&Johnson,1512129
KOR,2022/1/5,Moderna,13330012
KOR,2022/1/5,Oxford/AstraZeneca,20034987
KOR,2022/1/5,Pfizer/BioNTech,50016666
KOR,2022/1/6,Johnson&Johnson,1512246
KOR,2022/1/6,Moderna,13334760
KOR,2022/1/6,Oxford/AstraZeneca,20034996
KOR,2022/1/6,Pfizer/BioNTech,50116251
KOR,2022/1/7,Johnson&Johnson,1512337
KOR,2022/1/7,Moderna,13341240
KOR,2022/1/7,Oxford/AstraZeneca,20035007
KOR,2022/1/7,Pfizer/BioNTech,50242772
KOR,2022/1/8,Johnson&Johnson,1512354
KOR,2022/1/8,Moderna,13344833
KOR,2022/1/8,Oxford/AstraZeneca,20035015
KOR,2022/1/8,Pfizer/BioNTech,50326121
KOR,2022/1/9,Johnson&Johnson,1512356
KOR,2022/1/9,Moderna,13345106
